"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2925","Then I set date as ""yesterdays"" date","","Thu Jan 29 17:48:17 GMT 2026","passed","Thu Jan 29 17:48:20 GMT 2026","","MWE_RS_017 - Add Manual Time Entry: Add Manual Time Entry","",""
"","1187","Given I am on the Init page","","Fri Jan 30 12:30:29 GMT 2026","passed","Fri Jan 30 12:30:30 GMT 2026","","MWE_RS_025 - Teams View for active users on Work Order: Teams View for Active Users on Work Order","",""
"","1656","Then The status of the work Order is in ""In Progress""","","Mon Feb 02 13:04:01 GMT 2026","passed","Mon Feb 02 13:04:03 GMT 2026","","MWE_RS_021 - Asset Swap: Asset Swap","",""
"","991","Then I can connect to the Environment","","Fri Jan 30 14:00:00 GMT 2026","passed","Fri Jan 30 14:00:01 GMT 2026","","MWE_RS_026 - Sort By Filter in My Work List: Sort My Work List By Filter","",""
"","1609","Then I click on ""CAUSE CLASS"" option","","Thu Jan 29 20:15:08 GMT 2026","passed","Thu Jan 29 20:15:09 GMT 2026","","MWE_RS_013 - Add Failure Information to the current Work Order: Add Failure Information to the current Work Order","",""
"","1253","When I set Region as ""Europe""","","Thu Jan 29 18:44:32 GMT 2026","passed","Thu Jan 29 18:44:33 GMT 2026","","MWE_RS_010 - Fail an assigned Task: Fail an assigned Task on Work Order","",""
"","2975","When I set ""helpless-pig-37"" into Environment Code input field","","Mon Feb 02 12:58:37 GMT 2026","passed","Mon Feb 02 12:58:40 GMT 2026","","MWE_RS_021 - Asset Swap: Asset Swap","",""
"","4383","Then I click on ""RETURN"" button","","Thu Feb 05 18:43:21 GMT 2026","passed","Thu Feb 05 18:43:25 GMT 2026","","MWE_RS_059 - Return Work For Other People: Return Work For Other People","",""
"","1698","Then signIn option shows up","","Thu Jan 29 20:08:46 GMT 2026","passed","Thu Jan 29 20:08:48 GMT 2026","","MWE_RS_013 - Add Failure Information to the current Work Order: Add Failure Information to the current Work Order","",""
"","1528","When I click on ""Reject"" button","","Thu Jan 29 17:30:46 GMT 2026","passed","Thu Jan 29 17:30:48 GMT 2026","","MWE_RS_011 - Complete an assigned Task: Complete an assigned Task on Work Order","",""
"","1","hook:","","Mon Feb 02 11:54:50 GMT 2026","failed","Mon Feb 02 11:54:50 GMT 2026","","","",""
"","1459","When I set Region as ""Europe""","","Thu Feb 05 18:11:54 GMT 2026","passed","Thu Feb 05 18:11:56 GMT 2026","","MWE_RS_057 - Capture Time For Other People: Capture Time For Other People","",""
"","923","Then WO page is ""Shown""","","Fri Jan 30 12:35:35 GMT 2026","passed","Fri Jan 30 12:35:36 GMT 2026","","MWE_RS_025 - Teams View for active users on Work Order: Teams View for Active Users on Work Order","",""
"","774","Given I am on the Init page","","Mon Feb 02 11:41:18 GMT 2026","passed","Mon Feb 02 11:41:18 GMT 2026","","MWE_RS_024 - User level Notifications: User level Notifications","",""
"","276999","And I see allow button","","Wed Feb 04 11:49:00 GMT 2026","passed","Wed Feb 04 11:53:37 GMT 2026","","MWE_RS_006 - Create Follow On Work Order Add To Backlog: Create Follow On Work Order Add To Backlog","",""
"","1606","When I set Region as ""Europe""","","Thu Feb 05 18:37:16 GMT 2026","passed","Thu Feb 05 18:37:17 GMT 2026","","MWE_RS_059 - Return Work For Other People: Return Work For Other People","",""
"","653","When I switch to the web view context","","Thu Jan 29 20:08:48 GMT 2026","passed","Thu Jan 29 20:08:48 GMT 2026","","MWE_RS_013 - Add Failure Information to the current Work Order: Add Failure Information to the current Work Order","",""
"","1692","When I click on ""Reject"" button","","Mon Feb 02 11:46:25 GMT 2026","passed","Mon Feb 02 11:46:27 GMT 2026","","MWE_RS_024 - User level Notifications: User level Notifications","",""
"","2735","Then I click on ""RETURN"" button","","Thu Jan 29 20:32:30 GMT 2026","passed","Thu Jan 29 20:32:33 GMT 2026","","MWE_RS_015 - Return an Assigned Work Order: Return an Assigned Work Order","",""
"","1","hook:","","Fri Jan 30 12:36:21 GMT 2026","failed","Fri Jan 30 12:36:21 GMT 2026","","","",""
"","1620","When I click on ""Reject"" button","","Thu Feb 05 18:17:20 GMT 2026","passed","Thu Feb 05 18:17:21 GMT 2026","","MWE_RS_057 - Capture Time For Other People: Capture Time For Other People","",""
"","667","When I switch to the web view context","","Thu Feb 05 18:37:23 GMT 2026","passed","Thu Feb 05 18:37:24 GMT 2026","","MWE_RS_059 - Return Work For Other People: Return Work For Other People","",""
"","750","When I set Region select field","","Wed Jan 28 17:11:58 GMT 2026","passed","Wed Jan 28 17:11:59 GMT 2026","","MWE_RS_027- View Application Details: Version, Environment and Licenses","",""
"","3311","Then I click on ""START ICON"" button","","Thu Jan 29 20:32:19 GMT 2026","passed","Thu Jan 29 20:32:23 GMT 2026","","MWE_RS_015 - Return an Assigned Work Order: Return an Assigned Work Order","",""
"","893","Then WO page is ""Shown""","","Mon Feb 02 11:46:29 GMT 2026","passed","Mon Feb 02 11:46:30 GMT 2026","","MWE_RS_024 - User level Notifications: User level Notifications","",""
"","25003","Then I wait for page to load","","Wed Jan 28 17:43:36 GMT 2026","passed","Wed Jan 28 17:44:01 GMT 2026","","MWE_RS_001 - Login and Logout from the Application: As a user, I can log into the secure area","",""
"","272","Then I take a screenshot","","Thu Jan 29 21:56:48 GMT 2026","passed","Thu Jan 29 21:56:48 GMT 2026","","MWE_RS_036 - Complete a CM Work Order: Complete a CM Work Order","",""
"","2190","Then I click on ""PAUSE ICON"" button","","Thu Jan 29 18:51:58 GMT 2026","passed","Thu Jan 29 18:52:00 GMT 2026","","MWE_RS_010 - Fail an assigned Task: Fail an assigned Task on Work Order","",""
"","2880","And I click on ""Sign In"" button","","Thu Feb 05 18:12:09 GMT 2026","passed","Thu Feb 05 18:12:12 GMT 2026","","MWE_RS_057 - Capture Time For Other People: Capture Time For Other People","",""
"","25004","Then I wait for page to load","","Thu Jan 29 21:56:23 GMT 2026","passed","Thu Jan 29 21:56:48 GMT 2026","","MWE_RS_036 - Complete a CM Work Order: Complete a CM Work Order","",""
"","2936","When I set ""helpless-pig-37"" into Environment Code input field","","Thu Jan 29 20:26:51 GMT 2026","passed","Thu Jan 29 20:26:54 GMT 2026","","MWE_RS_015 - Return an Assigned Work Order: Return an Assigned Work Order","",""
"","2618","And I enter password as ""yo2026@@""","","Wed Feb 04 11:40:03 GMT 2026","passed","Wed Feb 04 11:40:05 GMT 2026","","MWE_RS_055 - Reset Application: Reset Application","",""
"","2039","Then I click on ""START WORK"" button","","Thu Jan 29 12:10:45 GMT 2026","passed","Thu Jan 29 12:10:47 GMT 2026","","MWE_RS_002 - Start and Pause Work Order: Start and Pause Work Order","",""
"","999","Then I can connect to the Environment","","Mon Feb 02 11:48:31 GMT 2026","passed","Mon Feb 02 11:48:32 GMT 2026","","MWE_RS_038 - Route Stop WO Descriptions are displayed alongside Route Stop ID as part of the task grouping heading: Route Stop WO Descriptions are displayed alongside Route Stop ID as part of the task grouping heading","",""
"","1138","When I switch to the web view context","","Wed Feb 04 10:25:34 GMT 2026","passed","Wed Feb 04 10:25:35 GMT 2026","","MWE_RS_050  - After refreshing environment synchronization screen appears: After refreshing environment synchronization screen appears","",""
"","2053","Then I click on ""PAUSE ICON"" button","","Thu Jan 29 21:56:13 GMT 2026","passed","Thu Jan 29 21:56:15 GMT 2026","","MWE_RS_036 - Complete a CM Work Order: Complete a CM Work Order","",""
"","12","And I switch to native view context","","Thu Jan 29 18:44:49 GMT 2026","passed","Thu Jan 29 18:44:49 GMT 2026","","MWE_RS_010 - Fail an assigned Task: Fail an assigned Task on Work Order","",""
"","2350","Then I click on ""PAUSE"" button","","Thu Jan 29 18:52:00 GMT 2026","passed","Thu Jan 29 18:52:03 GMT 2026","","MWE_RS_010 - Fail an assigned Task: Fail an assigned Task on Work Order","",""
"","1606","When I click on ""Reject"" button","","Fri Jan 30 12:35:32 GMT 2026","passed","Fri Jan 30 12:35:34 GMT 2026","","MWE_RS_025 - Teams View for active users on Work Order: Teams View for Active Users on Work Order","",""
"","1833","Then I click on ""PAUSE"" button","","Thu Jan 29 17:32:18 GMT 2026","passed","Thu Jan 29 17:32:19 GMT 2026","","MWE_RS_011 - Complete an assigned Task: Complete an assigned Task on Work Order","",""
"","3084","Then I enter username as ""yinka.oludipe@keolisameydlr.co.uk""","","Mon Feb 02 12:58:43 GMT 2026","passed","Mon Feb 02 12:58:46 GMT 2026","","MWE_RS_021 - Asset Swap: Asset Swap","",""
"","2157","Then I click on ""All Updates"" sort by option and select ""Comments""","","Thu Jan 29 12:37:31 GMT 2026","passed","Thu Jan 29 12:37:33 GMT 2026","","MWE_RS_003 - Add Comment: Add Comment to Work Order","",""
"","2341","Then I click on ""Start Date"" sort by option and select ""Compliance Date""","","Fri Jan 30 14:05:15 GMT 2026","passed","Fri Jan 30 14:05:17 GMT 2026","","MWE_RS_026 - Sort By Filter in My Work List: Sort My Work List By Filter","",""
"","2915","Then I enter username as ""yinka.oludipe@keolisameydlr.co.uk""","","Fri Jan 30 12:30:38 GMT 2026","passed","Fri Jan 30 12:30:41 GMT 2026","","MWE_RS_025 - Teams View for active users on Work Order: Teams View for Active Users on Work Order","",""
"","25699","Then I click on ""START ICON"" button","","Thu Jan 29 20:14:04 GMT 2026","passed","Thu Jan 29 20:14:30 GMT 2026","","MWE_RS_013 - Add Failure Information to the current Work Order: Add Failure Information to the current Work Order","",""
"","349","Then I take a screenshot","","Fri Jan 30 12:36:09 GMT 2026","passed","Fri Jan 30 12:36:10 GMT 2026","","MWE_RS_025 - Teams View for active users on Work Order: Teams View for Active Users on Work Order","",""
"","254","Then I take a screenshot","","Thu Jan 29 12:37:58 GMT 2026","passed","Thu Jan 29 12:37:58 GMT 2026","","MWE_RS_003 - Add Comment: Add Comment to Work Order","",""
"","3172","Then I enter username as ""yinka.oludipe@keolisameydlr.co.uk""","","Thu Feb 05 18:37:24 GMT 2026","passed","Thu Feb 05 18:37:27 GMT 2026","","MWE_RS_059 - Return Work For Other People: Return Work For Other People","",""
"","599","When I switch to the web view context","","Thu Jan 29 21:49:07 GMT 2026","passed","Thu Jan 29 21:49:08 GMT 2026","","MWE_RS_036 - Complete a CM Work Order: Complete a CM Work Order","",""
"","672","When I set Region select field","","Thu Jan 29 17:25:30 GMT 2026","passed","Thu Jan 29 17:25:31 GMT 2026","","MWE_RS_011 - Complete an assigned Task: Complete an assigned Task on Work Order","",""
"","3393","Then I enter ""BED WORKSHOP"" in the select location search field","","Mon Feb 02 13:05:03 GMT 2026","passed","Mon Feb 02 13:05:06 GMT 2026","","MWE_RS_021 - Asset Swap: Asset Swap","",""
"","3547","Then I click on ""ON HOLD"" button","","Wed Feb 04 11:55:50 GMT 2026","passed","Wed Feb 04 11:55:54 GMT 2026","","MWE_RS_006 - Create Follow On Work Order Add To Backlog: Create Follow On Work Order Add To Backlog","",""
"","1990","Then I click on ""START WORK"" button","","Fri Jan 30 11:02:58 GMT 2026","passed","Fri Jan 30 11:03:00 GMT 2026","","MWE_RS_022 - Check out Materials and make Reservations: Checkout Materials and make Reservations","",""
"","1237","When I set Region as ""Europe""","","Thu Jan 29 12:30:52 GMT 2026","passed","Thu Jan 29 12:30:53 GMT 2026","","MWE_RS_003 - Add Comment: Add Comment to Work Order","",""
"","1484","Then I click on ""START ICON"" button","","Thu Jan 29 21:43:46 GMT 2026","passed","Thu Jan 29 21:43:47 GMT 2026","","MWE_RS_032 - Complete a CM Work Order with Task Assigned: Complete a CM Work Order with Task Assigned","",""
"","31","And I switch to native view context","","Wed Jan 28 17:39:04 GMT 2026","passed","Wed Jan 28 17:39:04 GMT 2026","","MWE_RS_001 - Login and Logout from the Application: As a user, I can log into the secure area","",""
"","2673","Then I click on ""PAUSE WORK ORDER"" button","","Thu Jan 29 18:52:07 GMT 2026","passed","Thu Jan 29 18:52:10 GMT 2026","","MWE_RS_010 - Fail an assigned Task: Fail an assigned Task on Work Order","",""
"","811","When I tap on task with number ""10.""","","Thu Jan 29 21:45:34 GMT 2026","passed","Thu Jan 29 21:45:35 GMT 2026","","MWE_RS_032 - Complete a CM Work Order with Task Assigned: Complete a CM Work Order with Task Assigned","",""
"","602","When I set Region select field","","Thu Jan 29 21:49:00 GMT 2026","passed","Thu Jan 29 21:49:00 GMT 2026","","MWE_RS_036 - Complete a CM Work Order: Complete a CM Work Order","",""
"","1412","When I set Region as ""Europe""","","Thu Jan 29 21:38:23 GMT 2026","passed","Thu Jan 29 21:38:24 GMT 2026","","MWE_RS_032 - Complete a CM Work Order with Task Assigned: Complete a CM Work Order with Task Assigned","",""
"","3769","Then I click on """" button","","Wed Feb 04 11:55:35 GMT 2026","passed","Wed Feb 04 11:55:39 GMT 2026","","MWE_RS_006 - Create Follow On Work Order Add To Backlog: Create Follow On Work Order Add To Backlog","",""
"","27","And I switch to native view context","","Thu Jan 29 17:43:04 GMT 2026","passed","Thu Jan 29 17:43:04 GMT 2026","","MWE_RS_017 - Add Manual Time Entry: Add Manual Time Entry","",""
"","24142","And I set ""Summary"" value field to ""MWE 1.13.0 TESTING""","","Thu Jan 29 12:36:27 GMT 2026","passed","Thu Jan 29 12:36:51 GMT 2026","","MWE_RS_003 - Add Comment: Add Comment to Work Order","",""
"","1024","Then I can connect to the Environment","","Wed Feb 04 11:39:56 GMT 2026","passed","Wed Feb 04 11:39:57 GMT 2026","","MWE_RS_055 - Reset Application: Reset Application","",""
"","0","Then I click on ""ASSIGN TO BACKLOG"" button","","Thu Jan 29 14:44:19 GMT 2026","skipped","Thu Jan 29 14:44:19 GMT 2026","","MWE_RS_006 - Create Follow On Work Order Add To Backlog: Create Follow On Work Order Add To Backlog","",""
"","725","When I switch to the web view context","","Mon Feb 02 12:58:43 GMT 2026","passed","Mon Feb 02 12:58:43 GMT 2026","","MWE_RS_021 - Asset Swap: Asset Swap","",""
"","986","Then I navigate to ""back""","","Thu Jan 29 21:47:30 GMT 2026","passed","Thu Jan 29 21:47:31 GMT 2026","","MWE_RS_032 - Complete a CM Work Order with Task Assigned: Complete a CM Work Order with Task Assigned","",""
"","2854","Then I click on ""ADD COMMENT BUTTON"" button","","Thu Feb 05 19:27:06 GMT 2026","passed","Thu Feb 05 19:27:09 GMT 2026","","MWE_RS_060 - Complete Work For Other People: Complete Work For Other People","",""
"","1618","Then I click on ""Logout"" button","","Fri Jan 30 14:05:26 GMT 2026","passed","Fri Jan 30 14:05:27 GMT 2026","","MWE_RS_026 - Sort By Filter in My Work List: Sort My Work List By Filter","",""
"","981","Then I navigate to ""back""","","Thu Jan 29 21:56:48 GMT 2026","passed","Thu Jan 29 21:56:49 GMT 2026","","MWE_RS_036 - Complete a CM Work Order: Complete a CM Work Order","",""
"","4065","Then I click on ""PAUSE WORK ORDER"" button","","Wed Feb 04 14:49:58 GMT 2026","passed","Wed Feb 04 14:50:02 GMT 2026","","MWE_RS_056 - Attach a Document to assigned Work Order and verify in Files tab: Attach a Document to assigned Work Order and verify in Files tab","",""
"","408","Then The Worklist page is open","","Thu Feb 05 18:43:35 GMT 2026","passed","Thu Feb 05 18:43:36 GMT 2026","","MWE_RS_059 - Return Work For Other People: Return Work For Other People","",""
"","2549","And I enter password as ""yo2026@@""","","Mon Feb 02 13:30:35 GMT 2026","passed","Mon Feb 02 13:30:38 GMT 2026","","MWE_RS_029 - Child Work Order: Child Work Order","",""
"","599","When I switch to the web view context","","Mon Feb 02 11:48:33 GMT 2026","passed","Mon Feb 02 11:48:34 GMT 2026","","MWE_RS_038 - Route Stop WO Descriptions are displayed alongside Route Stop ID as part of the task grouping heading: Route Stop WO Descriptions are displayed alongside Route Stop ID as part of the task grouping heading","",""
"","1794","When I click on ""SIGN & COMPLETE"" button","","Thu Feb 05 19:28:26 GMT 2026","passed","Thu Feb 05 19:28:28 GMT 2026","","MWE_RS_060 - Complete Work For Other People: Complete Work For Other People","",""
"","2864","When I set ""helpless-pig-37"" into Environment Code input field","","Mon Feb 02 13:30:26 GMT 2026","passed","Mon Feb 02 13:30:29 GMT 2026","","MWE_RS_029 - Child Work Order: Child Work Order","",""
"","2","hook:","","Thu Feb 05 19:29:06 GMT 2026","failed","Thu Feb 05 19:29:06 GMT 2026","","","",""
"","701","When I set Region select field","","Thu Jan 29 20:26:49 GMT 2026","passed","Thu Jan 29 20:26:50 GMT 2026","","MWE_RS_015 - Return an Assigned Work Order: Return an Assigned Work Order","",""
"","996","When I press ""MATERIALS"" widget","","Fri Jan 30 11:03:03 GMT 2026","passed","Fri Jan 30 11:03:04 GMT 2026","","MWE_RS_022 - Check out Materials and make Reservations: Checkout Materials and make Reservations","",""
"","1274","Given I am on the Init page","","Mon Feb 02 11:48:24 GMT 2026","passed","Mon Feb 02 11:48:26 GMT 2026","","MWE_RS_038 - Route Stop WO Descriptions are displayed alongside Route Stop ID as part of the task grouping heading: Route Stop WO Descriptions are displayed alongside Route Stop ID as part of the task grouping heading","",""
"","1382","Then I click on ""CAUSE CLASS"" option","","Thu Feb 05 19:25:58 GMT 2026","passed","Thu Feb 05 19:25:59 GMT 2026","","MWE_RS_060 - Complete Work For Other People: Complete Work For Other People","",""
